_id,_key,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,direction,position
stops/6709,6709,6709,SE 13th & Tacoma,southeast 13th & tacoma,Southbound stop in Portland (Stop ID 6709),45.464071,-122.653077,B,http://trimet.org/#tracker/stop/6709,0,,South,Farside
stops/6711,6711,6711,SE 13th & Umatilla,southeast 13th & umatilla,Northbound stop in Portland (Stop ID 6711),45.462807,-122.652916,B,http://trimet.org/#tracker/stop/6711,0,,North,Nearside
stops/6713,6713,6713,NE 132nd & Brazee,northeast 132nd & bruh-zee,Southbound stop in Portland (Stop ID 6713),45.540627,-122.527146,B,http://trimet.org/#tracker/stop/6713,0,,South,Nearside
stops/6714,6714,6714,NE 132nd & Eugene,northeast 132nd & eugene,Northbound stop in Portland (Stop ID 6714),45.53904,-122.526978,B,http://trimet.org/#tracker/stop/6714,0,,North,Farside
stops/6715,6715,6715,NE 132nd & Eugene,northeast 132nd & eugene,Southbound stop in Portland (Stop ID 6715),45.538636,-122.527192,B,http://trimet.org/#tracker/stop/6715,0,,South,Nearside
stops/6716,6716,6716,NE 132nd & Knott,northeast 132nd & knot,Northbound stop in Portland (Stop ID 6716),45.542007,-122.526932,B,http://trimet.org/#tracker/stop/6716,0,,North,Opposite
stops/6718,6718,6718,NE 132nd & San Rafael,northeast 132nd & san ruh fell,Southbound stop in Portland (Stop ID 6718),45.537316,-122.527212,B,http://trimet.org/#tracker/stop/6718,0,,South,Nearside
stops/6719,6719,6719,NE 133rd & Shaver,northeast 133rd & shaver,Southbound stop in Portland (Stop ID 6719),45.552454,-122.525872,B,http://trimet.org/#tracker/stop/6719,0,,South,Nearside
stops/6720,6720,6720,NE 135th & Fremont,northeast 135th & fre mont,Southbound stop in Portland (Stop ID 6720),45.547732,-122.523712,B,http://trimet.org/#tracker/stop/6720,0,,South,Farside
stops/6722,6722,6722,NE 135th & Rose Parkway,northeast 135th & rose parkway,Southbound stop in Portland (Stop ID 6722),45.545671,-122.523602,B,http://trimet.org/#tracker/stop/6722,0,,South,Nearside
stops/6723,6723,6723,6000 Block SE 136th,6000 block southeast 136th,Northbound stop in Portland (Stop ID 6723),45.478269,-122.523489,B,http://trimet.org/#tracker/stop/6723,0,,North,At
stops/6725,6725,6725,SE 136th & Center,southeast 136th & center,Northbound stop in Portland (Stop ID 6725),45.493922,-122.523452,B,http://trimet.org/#tracker/stop/6725,0,,North,Farside
stops/6728,6728,6728,SE 136th & Mall,southeast 136th & mall,Northbound stop in Portland (Stop ID 6728),45.490469,-122.523473,B,http://trimet.org/#tracker/stop/6728,0,,North,Nearside
stops/6729,6729,6729,SE 136th & Ramona,southeast 136th & ramona,Northbound stop in Portland (Stop ID 6729),45.479856,-122.523481,B,http://trimet.org/#tracker/stop/6729,0,,North,Opposite
stops/6730,6730,6730,SE 136th & Ramona,southeast 136th & ramona,Southbound stop in Portland (Stop ID 6730),45.480137,-122.523639,B,http://trimet.org/#tracker/stop/6730,0,,South,Nearside
stops/6731,6731,6731,SE 136th & Rhone,southeast 136th & rhone,Northbound stop in Portland (Stop ID 6731),45.496164,-122.523451,B,http://trimet.org/#tracker/stop/6731,0,,North,Farside
stops/6735,6735,6735,SW 14th Dr & Battaglia,southwest 14th drive & battagglia,Eastbound stop in Gresham (Stop ID 6735),45.486462,-122.458858,B,http://trimet.org/#tracker/stop/6735,0,,East,Nearside
stops/6736,6736,6736,SW 14th Dr & Battaglia,southwest 14th drive & battagglia,Westbound stop in Gresham (Stop ID 6736),45.486606,-122.458836,B,http://trimet.org/#tracker/stop/6736,0,,West,Opposite
stops/6737,6737,6737,SW 14th Dr & Binford,southwest 14th drive & binford,Eastbound stop in Gresham (Stop ID 6737),45.48604,-122.460616,B,http://trimet.org/#tracker/stop/6737,0,,East,Nearside
stops/6738,6738,6738,SW 14th Dr & Binford,southwest 14th drive & binford,Westbound stop in Gresham (Stop ID 6738),45.486155,-122.460461,B,http://trimet.org/#tracker/stop/6738,0,,West,Opposite
stops/6739,6739,6739,SW 14th Dr & Birdsdale,southwest 14th drive & birdzdale,Eastbound stop in Gresham (Stop ID 6739),45.486709,-122.455651,B,http://trimet.org/#tracker/stop/6739,0,,East,Nearside
stops/6740,6740,6740,SW 14th Dr & Birdsdale,southwest 14th drive & birdzdale,Westbound stop in Gresham (Stop ID 6740),45.486822,-122.455235,B,http://trimet.org/#tracker/stop/6740,0,,West,Opposite
stops/6742,6742,6742,SW 14th Dr & Tegart,southwest 14th drive & tegart,Eastbound stop in Gresham (Stop ID 6742),45.486619,-122.464195,B,http://trimet.org/#tracker/stop/6742,0,,East,Farside
stops/6743,6743,6743,SW 14th Dr & Tegart,southwest 14th drive & tegart,Westbound stop in Gresham (Stop ID 6743),45.486739,-122.464364,B,http://trimet.org/#tracker/stop/6743,0,,West,Opposite
stops/6744,6744,6744,SW 14th Dr & Pleasant View Dr,southwest 14th drive & pleasant view drive,Eastbound stop in Gresham (Stop ID 6744),45.486579,-122.467929,B,http://trimet.org/#tracker/stop/6744,0,,East,Nearside
stops/6745,6745,6745,SW 14th Dr & Pleasant View,southwest 14th drive & pleasant view,Westbound stop in Gresham (Stop ID 6745),45.486727,-122.467218,B,http://trimet.org/#tracker/stop/6745,0,,West,Nearside
stops/6746,6746,6746,NE 141st & Failing,northeast 141st & fail ing,Northbound stop in Portland (Stop ID 6746),45.551514,-122.519565,B,http://trimet.org/#tracker/stop/6746,0,,North,Nearside
stops/6747,6747,6747,NE 141st & Beech,northeast 141st & beech,Southbound stop in Portland (Stop ID 6747),45.549472,-122.517839,B,http://trimet.org/#tracker/stop/6747,0,,South,Farside
stops/6748,6748,6748,NE 141st & Failing,northeast 141st & fail ing,Southbound stop in Portland (Stop ID 6748),45.551175,-122.519367,B,http://trimet.org/#tracker/stop/6748,0,,South,Farside
stops/6749,6749,6749,NE 141st & Fremont,northeast 141st & fre mont,Southbound stop in Portland (Stop ID 6749),45.547925,-122.517858,B,http://trimet.org/#tracker/stop/6749,0,,South,Nearside
stops/6750,6750,6750,NE 141st & Milton Ct,northeast 141st & milton court,Northbound stop in Portland (Stop ID 6750),45.549065,-122.517677,B,http://trimet.org/#tracker/stop/6750,0,,North,Farside
stops/6755,6755,6755,NE 143rd & Fremont Ct,northeast 143rd & fre mont court,Northbound stop in Portland (Stop ID 6755),45.546733,-122.515439,B,http://trimet.org/#tracker/stop/6755,0,,North,Nearside
stops/6765,6765,6765,NE 145th & Fremont,northeast 145th & fre mont,Northbound stop in Portland (Stop ID 6765),45.547505,-122.513353,B,http://trimet.org/#tracker/stop/6765,0,,North,Nearside
stops/6771,6771,6771,NE 15th & Ainsworth,northeast 15th & ains-worth,Northbound stop in Portland (Stop ID 6771),45.566183,-122.649957,B,http://trimet.org/#tracker/stop/6771,0,,North,Nearside
stops/6772,6772,6772,NE 15th & Ainsworth,northeast 15th & ains-worth,Southbound stop in Portland (Stop ID 6772),45.566516,-122.650078,B,http://trimet.org/#tracker/stop/6772,0,,South,Nearside
stops/6773,6773,6773,NE 15th & Alberta,northeast 15th & alberta,Northbound stop in Portland (Stop ID 6773),45.558986,-122.649647,B,http://trimet.org/#tracker/stop/6773,0,,North,Nearside
stops/6774,6774,6774,NE 15th & Alberta,northeast 15th & alberta,Southbound stop in Portland (Stop ID 6774),45.558731,-122.649778,B,http://trimet.org/#tracker/stop/6774,0,,South,Farside
stops/6777,6777,6777,NE 15th & Brazee,northeast 15th & bruh-zee,Northbound stop in Portland (Stop ID 6777),45.540426,-122.650377,B,http://trimet.org/#tracker/stop/6777,0,,North,Nearside
stops/6778,6778,6778,NE 15th & Brazee,northeast 15th & bruh-zee,Southbound stop in Portland (Stop ID 6778),45.540605,-122.650516,B,http://trimet.org/#tracker/stop/6778,0,,South,Nearside
stops/6779,6779,6779,NE 15th & Weidler,northeast 15th & weidler,Southbound stop in Portland (Stop ID 6779),45.534453,-122.650588,B,http://trimet.org/#tracker/stop/6779,0,,South,Nearside
stops/6780,6780,6780,NE 15th & Dekum,northeast 15th & deekum,Northbound stop in Portland (Stop ID 6780),45.571763,-122.649982,B,http://trimet.org/#tracker/stop/6780,0,,North,Nearside
stops/6783,6783,6783,NE 15th & Failing,northeast 15th & fail ing,Northbound stop in Portland (Stop ID 6783),45.550674,-122.650304,B,http://trimet.org/#tracker/stop/6783,0,,North,Nearside
stops/6784,6784,6784,NE 15th & Failing,northeast 15th & fail ing,Southbound stop in Portland (Stop ID 6784),45.550858,-122.650462,B,http://trimet.org/#tracker/stop/6784,0,,South,Nearside
stops/6785,6785,6785,NE 15th & Fremont,northeast 15th & fre mont,Northbound stop in Portland (Stop ID 6785),45.54816,-122.650316,B,http://trimet.org/#tracker/stop/6785,0,,North,Nearside
stops/6786,6786,6786,NE 15th & Fremont,northeast 15th & fre mont,Southbound stop in Portland (Stop ID 6786),45.548465,-122.650474,B,http://trimet.org/#tracker/stop/6786,0,,South,Nearside
stops/6787,6787,6787,NE 15th & Going,northeast 15th & going,Northbound stop in Portland (Stop ID 6787),45.556254,-122.64966,B,http://trimet.org/#tracker/stop/6787,0,,North,Nearside
stops/6788,6788,6788,NE 15th & Going,northeast 15th & going,Southbound stop in Portland (Stop ID 6788),45.556447,-122.649797,B,http://trimet.org/#tracker/stop/6788,0,,South,Nearside
stops/6789,6789,6789,NE 15th & Halsey,northeast 15th & haulzy,Southbound stop in Portland (Stop ID 6789),45.533238,-122.650564,B,http://trimet.org/#tracker/stop/6789,0,,South,Farside
stops/6790,6790,6790,NE 15th & Holman,northeast 15th & hol'man,Northbound stop in Portland (Stop ID 6790),45.568371,-122.649887,B,http://trimet.org/#tracker/stop/6790,0,,North,Nearside
stops/6792,6792,6792,NE 15th & Jarrett,northeast 15th & jarrett,Northbound stop in Portland (Stop ID 6792),45.564439,-122.649976,B,http://trimet.org/#tracker/stop/6792,0,,North,Nearside
stops/6793,6793,6793,NE 15th & Jarrett,northeast 15th & jarrett,Southbound stop in Portland (Stop ID 6793),45.564667,-122.650139,B,http://trimet.org/#tracker/stop/6793,0,,South,Nearside
stops/6794,6794,6794,NE 15th & Junior,northeast 15th & junior,Southbound stop in Portland (Stop ID 6794),45.571272,-122.650118,B,http://trimet.org/#tracker/stop/6794,0,,South,Nearside
stops/6795,6795,6795,NE 15th & Killingsworth,northeast 15th & killings worth,Northbound stop in Portland (Stop ID 6795),45.562622,-122.64963,B,http://trimet.org/#tracker/stop/6795,0,,North,Nearside
stops/6796,6796,6796,NE 15th & Killingsworth,northeast 15th & killings worth,Southbound stop in Portland (Stop ID 6796),45.562823,-122.650147,B,http://trimet.org/#tracker/stop/6796,0,,South,Nearside
stops/6797,6797,6797,NE 15th & Holman,northeast 15th & hol'man,Southbound stop in Portland (Stop ID 6797),45.568122,-122.650056,B,http://trimet.org/#tracker/stop/6797,0,,South,Farside
stops/6799,6799,6799,NE 15th & Knott,northeast 15th & knot,Northbound stop in Portland (Stop ID 6799),45.541972,-122.650355,B,http://trimet.org/#tracker/stop/6799,0,,North,Nearside
stops/6800,6800,6800,NE 15th & Knott,northeast 15th & knot,Southbound stop in Portland (Stop ID 6800),45.54222,-122.650542,B,http://trimet.org/#tracker/stop/6800,0,,South,Nearside
stops/6801,6801,6801,NE 15th & Mason,northeast 15th & mason,Northbound stop in Portland (Stop ID 6801),45.553019,-122.650259,B,http://trimet.org/#tracker/stop/6801,0,,North,Nearside
stops/6802,6802,6802,NE 15th & Mason,northeast 15th & mason,Southbound stop in Portland (Stop ID 6802),45.55321,-122.650434,B,http://trimet.org/#tracker/stop/6802,0,,South,Nearside
stops/6803,6803,6803,NE 15th & Rosa Parks Way,northeast 15th & rosa parks way,Northbound stop in Portland (Stop ID 6803),45.569737,-122.649981,B,http://trimet.org/#tracker/stop/6803,0,,North,Nearside
stops/6804,6804,6804,NE 15th & Rosa Parks Way,northeast 15th & rosa parks way,Southbound stop in Portland (Stop ID 6804),45.569938,-122.650112,B,http://trimet.org/#tracker/stop/6804,0,,South,Nearside
stops/6805,6805,6805,NE 15th & Prescott,northeast 15th & prescott,Southbound stop in Portland (Stop ID 6805),45.555221,-122.650258,B,http://trimet.org/#tracker/stop/6805,0,,South,Farside
stops/6808,6808,6808,NE 15th & Siskiyou,northeast 15th & siskiyou,Northbound stop in Portland (Stop ID 6808),45.545077,-122.650328,B,http://trimet.org/#tracker/stop/6808,0,,North,Nearside
stops/6809,6809,6809,NE 15th & Siskiyou,northeast 15th & siskiyou,Southbound stop in Portland (Stop ID 6809),45.545286,-122.650483,B,http://trimet.org/#tracker/stop/6809,0,,South,Nearside
stops/6810,6810,6810,NE 15th & Prescott,northeast 15th & prescott,Northbound stop in Portland (Stop ID 6810),45.555348,-122.649859,B,http://trimet.org/#tracker/stop/6810,0,,North,Nearside
stops/6813,6813,6813,NE 15th & Sumner,northeast 15th & sumner,Southbound stop in Portland (Stop ID 6813),45.560416,-122.649781,B,http://trimet.org/#tracker/stop/6813,0,,South,Nearside
stops/6814,6814,6814,NE 15th & Sumner,northeast 15th & sumner,Northbound stop in Portland (Stop ID 6814),45.560247,-122.649641,B,http://trimet.org/#tracker/stop/6814,0,,North,Nearside
stops/6815,6815,6815,NE 15th & Thompson,northeast 15th & thompson,Northbound stop in Portland (Stop ID 6815),45.538927,-122.650374,B,http://trimet.org/#tracker/stop/6815,0,,North,Nearside
stops/6816,6816,6816,NE 15th & Thompson,northeast 15th & thompson,Southbound stop in Portland (Stop ID 6816),45.539086,-122.650538,B,http://trimet.org/#tracker/stop/6816,0,,South,Nearside
stops/6817,6817,6817,NE 15th & Tillamook,"northeast 15th & ,till-a-mook",Southbound stop in Portland (Stop ID 6817),45.537173,-122.65055,B,http://trimet.org/#tracker/stop/6817,0,,South,Farside
stops/6818,6818,6818,NE 16th & Multnomah,northeast 16th & multnomah,Southbound stop in Portland (Stop ID 6818),45.531857,-122.649632,B,http://trimet.org/#tracker/stop/6818,0,,South,Nearside
stops/6828,6828,6828,NW 158th & Greenbrier Pkwy,northwest 158th & greenbriar parkway,Northbound stop in Beaverton (Stop ID 6828),45.526718,-122.839447,B,http://trimet.org/#tracker/stop/6828,0,,North,Farside
stops/6829,6829,6829,NW 158th & Greenbrier Pkwy,northwest 158th & greenbriar parkway,Southbound stop in Beaverton (Stop ID 6829),45.526413,-122.83975,B,http://trimet.org/#tracker/stop/6829,0,,South,Opposite
stops/6830,6830,6830,SW 158th & Jay,southwest 158th & jay,Northbound stop in Beaverton (Stop ID 6830),45.510069,-122.839868,B,http://trimet.org/#tracker/stop/6830,0,,North,Farside
stops/6832,6832,6832,SW 158th & Walker,southwest 158th & walker,Northbound stop in Beaverton (Stop ID 6832),45.516932,-122.839477,B,http://trimet.org/#tracker/stop/6832,0,,North,Farside
stops/6833,6833,6833,SW 158th & Walker,southwest 158th & walker,Southbound stop in Beaverton (Stop ID 6833),45.51635,-122.839802,B,http://trimet.org/#tracker/stop/6833,0,,South,Farside
stops/6834,6834,6834,NE 15th & Hancock,northeast 15th & hancock,Northbound stop in Portland (Stop ID 6834),45.536339,-122.650398,B,http://trimet.org/#tracker/stop/6834,0,,North,Nearside
stops/6835,6835,6835,16th & Harrison,16th & harrison,Westbound stop in Oregon City (Stop ID 6835),45.359463,-122.591444,B,http://trimet.org/#tracker/stop/6835,0,,West,Nearside
stops/6836,6836,6836,16th & Harrison,16th & harrison,Eastbound stop in Oregon City (Stop ID 6836),45.359438,-122.591695,B,http://trimet.org/#tracker/stop/6836,0,,East,Nearside
stops/6837,6837,6837,16th & Jackson,16th & jackson,Westbound stop in Oregon City (Stop ID 6837),45.360332,-122.59316,B,http://trimet.org/#tracker/stop/6837,0,,West,Nearside
stops/6839,6839,6839,NE 16th & Sandy,northeast 16th & sandy,Northbound stop in Portland (Stop ID 6839),45.52422,-122.649464,B,http://trimet.org/#tracker/stop/6839,0,,North,Nearside
stops/6840,6840,6840,16th & Taylor,16th & taylor,Eastbound stop in Oregon City (Stop ID 6840),45.358684,-122.590184,B,http://trimet.org/#tracker/stop/6840,0,,East,Nearside
stops/6841,6841,6841,16th & Taylor,16th & taylor,Westbound stop in Oregon City (Stop ID 6841),45.358718,-122.589948,B,http://trimet.org/#tracker/stop/6841,0,,West,Nearside
stops/6842,6842,6842,NE 16th & Multnomah,northeast 16th & multnomah,Northbound stop in Portland (Stop ID 6842),45.532321,-122.649357,B,http://trimet.org/#tracker/stop/6842,0,,North,Farside
stops/6843,6843,6843,NE 15th & Broadway,northeast 15th & broadway,Northbound stop in Portland (Stop ID 6843),45.534807,-122.650382,B,http://trimet.org/#tracker/stop/6843,0,,North,Nearside
stops/6846,6846,6846,SE 17th & Mitchell,southeast 17th & mitchell,Southbound stop in Portland (Stop ID 6846),45.485452,-122.648456,B,http://trimet.org/#tracker/stop/6846,0,,South,Farside
stops/6847,6847,6847,SE 17th & Bybee,southeast 17th & bybee,Southbound stop in Portland (Stop ID 6847),45.473897,-122.647793,B,http://trimet.org/#tracker/stop/6847,0,,South,Nearside
stops/6848,6848,6848,SE 17th & Bybee,southeast 17th & bybee,Northbound stop in Portland (Stop ID 6848),45.473664,-122.647652,B,http://trimet.org/#tracker/stop/6848,0,,North,Nearside
stops/6849,6849,6849,SE 17th & Center,southeast 17th & center,Northbound stop in Portland (Stop ID 6849),45.49385,-122.648214,B,http://trimet.org/#tracker/stop/6849,0,,North,Nearside
stops/6850,6850,6850,SE 17th & Center,southeast 17th & center,Southbound stop in Portland (Stop ID 6850),45.494104,-122.648671,B,http://trimet.org/#tracker/stop/6850,0,,South,Nearside
stops/6852,6852,6852,SE 17th & Clatsop,southeast 17th & clatsop,Southbound stop in Portland (Stop ID 6852),45.460893,-122.647117,B,http://trimet.org/#tracker/stop/6852,0,,South,Nearside
stops/6853,6853,6853,SE 17th & Marion,southeast 17th & marion,Northbound stop in Portland (Stop ID 6853),45.459985,-122.646965,B,http://trimet.org/#tracker/stop/6853,0,,North,Nearside
stops/6856,6856,6856,SE 17th & Claybourne,southeast 17th & clayboarn,Northbound stop in Portland (Stop ID 6856),45.475511,-122.647866,B,http://trimet.org/#tracker/stop/6856,0,,North,Nearside
stops/6857,6857,6857,SE 17th & Claybourne,southeast 17th & clayboarn,Southbound stop in Portland (Stop ID 6857),45.475671,-122.648023,B,http://trimet.org/#tracker/stop/6857,0,,South,Nearside
stops/6860,6860,6860,SE 17th & Harney,southeast 17th & harney,Northbound stop in Portland (Stop ID 6860),45.4621,-122.646932,B,http://trimet.org/#tracker/stop/6860,0,,North,Nearside
stops/6861,6861,6861,SE 17th & Harold,southeast 17th & harold,Northbound stop in Portland (Stop ID 6861),45.483055,-122.648324,B,http://trimet.org/#tracker/stop/6861,0,,North,Nearside
stops/6862,6862,6862,SE 17th & Harold,southeast 17th & harold,Southbound stop in Portland (Stop ID 6862),45.483203,-122.64846,B,http://trimet.org/#tracker/stop/6862,0,,South,Nearside
stops/6867,6867,6867,SE 17th & Knight,southeast 17th & knight,Northbound stop in Portland (Stop ID 6867),45.479955,-122.648328,B,http://trimet.org/#tracker/stop/6867,0,,North,Nearside
stops/6868,6868,6868,SE 17th & Knight,southeast 17th & knight,Southbound stop in Portland (Stop ID 6868),45.480088,-122.648487,B,http://trimet.org/#tracker/stop/6868,0,,South,Nearside
stops/6871,6871,6871,SE 17th & Lava,southeast 17th & lava,Northbound stop in Milwaukie (Stop ID 6871),45.447957,-122.643463,B,http://trimet.org/#tracker/stop/6871,0,,North,Opposite
stops/6872,6872,6872,SE 17th & Lava,southeast 17th & lava,Southbound stop in Milwaukie (Stop ID 6872),45.446939,-122.643374,B,http://trimet.org/#tracker/stop/6872,0,,South,Farside
stops/6873,6873,6873,SE 17th & Lexington,southeast 17th & lexington,Northbound stop in Portland (Stop ID 6873),45.466995,-122.646957,B,http://trimet.org/#tracker/stop/6873,0,,North,Nearside
stops/6874,6874,6874,SE 17th & Lexington,southeast 17th & lexington,Southbound stop in Portland (Stop ID 6874),45.467149,-122.647109,B,http://trimet.org/#tracker/stop/6874,0,,South,Nearside
stops/6876,6876,6876,SE 17th & Mall,southeast 17th & mall,Northbound stop in Portland (Stop ID 6876),45.491734,-122.648269,B,http://trimet.org/#tracker/stop/6876,0,,North,Opposite
stops/6877,6877,6877,SE 17th & Mall,southeast 17th & mall,Southbound stop in Portland (Stop ID 6877),45.491552,-122.648672,B,http://trimet.org/#tracker/stop/6877,0,,South,Nearside
stops/6882,6882,6882,SE 17th & McLoughlin,southeast 17th & mick lofflin,Northbound stop in Portland (Stop ID 6882),45.485838,-122.648258,B,http://trimet.org/#tracker/stop/6882,0,,North,Nearside
stops/6885,6885,6885,SE 17th & Ochoco St,southeast 17th & otchuh-koh street,Northbound stop in Milwaukie (Stop ID 6885),45.458401,-122.64677,B,http://trimet.org/#tracker/stop/6885,0,,North,Nearside
stops/6886,6886,6886,SE 17th & Ochoco St,southeast 17th & otchuh-koh street,Southbound stop in Portland (Stop ID 6886),45.458725,-122.647112,B,http://trimet.org/#tracker/stop/6886,0,,South,Nearside
stops/6889,6889,6889,SE 17th & Rex,southeast 17th & rex,Northbound stop in Portland (Stop ID 6889),45.470093,-122.647186,B,http://trimet.org/#tracker/stop/6889,0,,North,Nearside
stops/6890,6890,6890,SE 17th & Rex,southeast 17th & rex,Southbound stop in Portland (Stop ID 6890),45.470261,-122.647381,B,http://trimet.org/#tracker/stop/6890,0,,South,Nearside
stops/6893,6893,6893,SE 17th & Schiller,southeast 17th & schiller,Northbound stop in Portland (Stop ID 6893),45.487906,-122.648277,B,http://trimet.org/#tracker/stop/6893,0,,North,Farside
stops/6894,6894,6894,SE 17th & Schiller,southeast 17th & schiller,Southbound stop in Portland (Stop ID 6894),45.487668,-122.648695,B,http://trimet.org/#tracker/stop/6894,0,,South,Nearside
stops/6896,6896,6896,SE 17th & Tacoma,southeast 17th & tacoma,Southbound stop in Portland (Stop ID 6896),45.464451,-122.647127,B,http://trimet.org/#tracker/stop/6896,0,,South,Nearside
stops/6897,6897,6897,SE 17th & Tenino,southeast 17th & teneino,Northbound stop in Portland (Stop ID 6897),45.463467,-122.646963,B,http://trimet.org/#tracker/stop/6897,0,,North,Nearside
stops/6898,6898,6898,SE 17th & Tolman,southeast 17th & tollman,Northbound stop in Portland (Stop ID 6898),45.477266,-122.648066,B,http://trimet.org/#tracker/stop/6898,0,,North,Nearside
stops/6899,6899,6899,SE 17th & Tolman,southeast 17th & tollman,Southbound stop in Portland (Stop ID 6899),45.477498,-122.648248,B,http://trimet.org/#tracker/stop/6899,0,,South,Nearside
stops/6900,6900,6900,SE 17th & Umatilla,southeast 17th & umatilla,Southbound stop in Portland (Stop ID 6900),45.46256,-122.647116,B,http://trimet.org/#tracker/stop/6900,0,,South,Farside
stops/6901,6901,6901,SE 17th & Waverly,southeast 17th & waverly,Northbound stop in Milwaukie (Stop ID 6901),45.452991,-122.645928,B,http://trimet.org/#tracker/stop/6901,0,,North,Nearside
stops/6902,6902,6902,SE 17th & Waverly,southeast 17th & waverly,Southbound stop in Clackamas Co. (Stop ID 6902),45.453257,-122.646234,B,http://trimet.org/#tracker/stop/6902,0,,South,Nearside
stops/6904,6904,6904,NW 174th & Santiam,northwest 174th & santiam,Northbound stop in Washington Co. (Stop ID 6904),45.538734,-122.855324,B,http://trimet.org/#tracker/stop/6904,0,,North,Opposite
stops/6905,6905,6905,NW 174th & Santiam,northwest 174th & santiam,Southbound stop in Washington Co. (Stop ID 6905),45.538702,-122.855471,B,http://trimet.org/#tracker/stop/6905,0,,South,Farside
stops/6908,6908,6908,SW 18th & Elizabeth,southwest 18th & elizabeth,Northbound stop in Portland (Stop ID 6908),45.508303,-122.697489,B,http://trimet.org/#tracker/stop/6908,0,,North,Farside
stops/6912,6912,6912,NE 181st & Davis,northeast 181st & davis,Southbound stop in Gresham (Stop ID 6912),45.523855,-122.477246,B,http://trimet.org/#tracker/stop/6912,0,,South,Nearside
stops/6913,6913,6913,SE 181st & Yamhill,southeast 181st & yam-hill,Northbound stop in Gresham (Stop ID 6913),45.515905,-122.476026,B,http://trimet.org/#tracker/stop/6913,0,,North,Farside
stops/6914,6914,6914,NE 181st & E Burnside,northeast 181st & east burnside,Northbound stop in Gresham (Stop ID 6914),45.522441,-122.47696,B,http://trimet.org/#tracker/stop/6914,0,,North,Farside
stops/6916,6916,6916,800 Block NE 181st,800 block northeast 181st,Northbound stop in Gresham (Stop ID 6916),45.528845,-122.476883,B,http://trimet.org/#tracker/stop/6916,0,,North,At
stops/6918,6918,6918,NE 181st & Everett Ct,northeast 181st & everett court,Northbound stop in Gresham (Stop ID 6918),45.52437,-122.476933,B,http://trimet.org/#tracker/stop/6918,0,,North,Nearside
stops/6919,6919,6919,NE 181st & Glisan,northeast 181st & gleesun,Northbound stop in Gresham (Stop ID 6919),45.526263,-122.476909,B,http://trimet.org/#tracker/stop/6919,0,,North,Nearside
stops/6920,6920,6920,NE 181st & Glisan,northeast 181st & gleesun,Southbound stop in Gresham (Stop ID 6920),45.526012,-122.47723,B,http://trimet.org/#tracker/stop/6920,0,,South,Farside
stops/6921,6921,6921,SE 181st & Oak,southeast 181st & oak,Northbound stop in Gresham (Stop ID 6921),45.519778,-122.476987,B,http://trimet.org/#tracker/stop/6921,0,,North,Nearside
stops/6922,6922,6922,NE 181st & Wasco,northeast 181st & wasco,Northbound stop in Gresham (Stop ID 6922),45.531719,-122.477105,B,http://trimet.org/#tracker/stop/6922,0,,North,Opposite
stops/6923,6923,6923,NE 181st & Wasco,northeast 181st & wasco,Southbound stop in Gresham (Stop ID 6923),45.531851,-122.47744,B,http://trimet.org/#tracker/stop/6923,0,,South,Nearside
stops/6924,6924,6924,1900 Block SE 182nd,nineteen-hundred block southeast 182nd,Northbound stop in Gresham (Stop ID 6924),45.508162,-122.475482,B,http://trimet.org/#tracker/stop/6924,0,,North,At
stops/6926,6926,6926,SE 182nd & 3rd,southeast 182nd & 3rd,Northbound stop in Gresham (Stop ID 6926),45.494983,-122.475422,B,http://trimet.org/#tracker/stop/6926,0,,North,Farside
stops/6928,6928,6928,SE 182nd & SW 5th Dr,southeast 182nd & southwest 5th drive,Northbound stop in Gresham (Stop ID 6928),45.492877,-122.475385,B,http://trimet.org/#tracker/stop/6928,0,,North,Nearside
stops/6929,6929,6929,SE 181st & Yamhill,southeast 181st & yam-hill,Southbound stop in Gresham (Stop ID 6929),45.515745,-122.476242,B,http://trimet.org/#tracker/stop/6929,0,,South,Nearside
stops/6930,6930,6930,SE 182nd & Brooklyn Ct,southeast 182nd & brooklyn court,Northbound stop in Gresham (Stop ID 6930),45.500883,-122.475442,B,http://trimet.org/#tracker/stop/6930,0,,North,Nearside
stops/6931,6931,6931,SE 182nd & Haig,southeast 182nd & haig,Northbound stop in Gresham (Stop ID 6931),45.497382,-122.475416,B,http://trimet.org/#tracker/stop/6931,0,,North,Nearside
stops/6934,6934,6934,SE 182nd & Clinton,southeast 182nd & clinton,Northbound stop in Gresham (Stop ID 6934),45.502663,-122.475465,B,http://trimet.org/#tracker/stop/6934,0,,North,Nearside
stops/6935,6935,6935,SE 182nd & Division,southeast 182nd & division,Southbound stop in Gresham (Stop ID 6935),45.504186,-122.475783,B,http://trimet.org/#tracker/stop/6935,0,,South,Farside
stops/6936,6936,6936,SE 182nd & Division,southeast 182nd & division,Northbound stop in Gresham (Stop ID 6936),45.505313,-122.475447,B,http://trimet.org/#tracker/stop/6936,0,,North,Farside
stops/6937,6937,6937,SE 182nd & Lincoln,southeast 182nd & lincoln,Southbound stop in Gresham (Stop ID 6937),45.507674,-122.475804,B,http://trimet.org/#tracker/stop/6937,0,,South,Farside
