_id,route_id,service_id,_key,direction_id,block_id,shape_id,trip_type,wheelchair_accessible
trips/8967255,73,W.540,8967255,1,7339,408195,,1
trips/8967256,73,W.540,8967256,1,7340,408195,,1
trips/8967257,73,W.540,8967257,1,7341,408195,,1
trips/8967258,73,W.540,8967258,1,7342,408195,,1
trips/8967259,73,W.540,8967259,1,7334,408195,,1
trips/8967260,73,W.540,8967260,1,7335,408195,,1
trips/8967261,73,W.540,8967261,1,7336,408195,,1
trips/8967262,73,W.540,8967262,1,7338,408195,,1
trips/8967263,73,W.540,8967263,1,7339,408196,,1
trips/8967264,73,W.540,8967264,1,7340,408195,,1
trips/8967265,73,W.540,8967265,1,7341,408196,,1
trips/8967266,73,W.540,8967266,1,7342,408195,,1
trips/8967267,73,W.540,8967267,1,7334,408196,,1
trips/8967268,73,W.540,8967268,1,7335,408195,,1
trips/8967269,73,W.540,8967269,1,7338,408195,,1
trips/8967270,73,W.540,8967270,1,7340,408195,,1
trips/8967271,73,W.540,8967271,1,7342,408195,,1
trips/8967272,73,W.540,8967272,1,7335,408195,,1
trips/8967273,73,W.540,8967273,1,7338,408195,,1
trips/8967274,73,W.540,8967274,1,7340,408196,,1
trips/8967275,73,X.540,8967275,1,7334,408195,,1
trips/8967276,73,X.540,8967276,1,7337,408195,,1
trips/8967277,73,X.540,8967277,1,7340,408195,,1
trips/8967278,73,X.540,8967278,1,7334,408195,,1
trips/8967279,73,X.540,8967279,1,7335,408195,,1
trips/8967280,73,X.540,8967280,1,7336,408195,,1
trips/8967281,73,X.540,8967281,1,7337,408195,,1
trips/8967282,73,X.540,8967282,1,7338,408195,,1
trips/8967283,73,X.540,8967283,1,7340,408195,,1
trips/8967284,73,X.540,8967284,1,7341,408195,,1
trips/8967285,73,X.540,8967285,1,7334,408195,,1
trips/8967286,73,X.540,8967286,1,7335,408195,,1
trips/8967287,73,X.540,8967287,1,7336,408195,,1
trips/8967288,73,X.540,8967288,1,7337,408195,,1
trips/8967289,73,X.540,8967289,1,7338,408195,,1
trips/8967290,73,X.540,8967290,1,7339,408195,,1
trips/8967291,73,X.540,8967291,1,7340,408195,,1
trips/8967292,73,X.540,8967292,1,7341,408195,,1
trips/8967293,73,X.540,8967293,1,7334,408195,,1
trips/8967294,73,X.540,8967294,1,7335,408195,,1
trips/8967295,73,X.540,8967295,1,7336,408195,,1
trips/8967296,73,X.540,8967296,1,7337,408195,,1
trips/8967297,73,X.540,8967297,1,7338,408195,,1
trips/8967298,73,X.540,8967298,1,7339,408195,,1
trips/8967299,73,X.540,8967299,1,7340,408195,,1
trips/8967300,73,X.540,8967300,1,7341,408195,,1
trips/8967301,73,X.540,8967301,1,7334,408195,,1
trips/8967302,73,X.540,8967302,1,7335,408195,,1
trips/8967303,73,X.540,8967303,1,7336,408195,,1
trips/8967304,73,X.540,8967304,1,7337,408195,,1
trips/8967305,73,X.540,8967305,1,7338,408195,,1
trips/8967306,73,X.540,8967306,1,7339,408195,,1
trips/8967307,73,X.540,8967307,1,7340,408195,,1
trips/8967308,73,X.540,8967308,1,7341,408195,,1
trips/8967309,73,X.540,8967309,1,7334,408195,,1
trips/8967310,73,X.540,8967310,1,7335,408195,,1
trips/8967311,73,X.540,8967311,1,7336,408196,,1
trips/8967312,73,X.540,8967312,1,7337,408195,,1
trips/8967313,73,X.540,8967313,1,7338,408196,,1
trips/8967314,73,X.540,8967314,1,7339,408195,,1
trips/8967315,73,X.540,8967315,1,7340,408195,,1
trips/8967316,73,X.540,8967316,1,7334,408195,,1
trips/8967317,73,X.540,8967317,1,7335,408196,,1
trips/8967318,73,X.540,8967318,1,7339,408195,,1
trips/8967319,73,X.540,8967319,1,7340,408195,,1
trips/8967320,73,X.540,8967320,1,7334,408195,,1
trips/8967321,73,X.540,8967321,1,7340,408195,,1
trips/8967322,73,X.540,8967322,1,7334,408195,,1
trips/8967101,73,S.540,8967101,1,7334,408195,,1
trips/8967102,73,S.540,8967102,1,7336,408195,,1
trips/8967103,73,S.540,8967103,1,7338,408195,,1
trips/8967104,73,S.540,8967104,1,7340,408195,,1
trips/8967105,73,S.540,8967105,1,7341,408195,,1
trips/8967106,73,S.540,8967106,1,7334,408195,,1
trips/8967107,73,S.540,8967107,1,7335,408195,,1
trips/8967108,73,S.540,8967108,1,7336,408195,,1
trips/8967109,73,S.540,8967109,1,7337,408195,,1
trips/8967110,73,S.540,8967110,1,7338,408195,,1
trips/8967111,73,S.540,8967111,1,7340,408195,,1
trips/8967112,73,S.540,8967112,1,7341,408195,,1
trips/8967113,73,S.540,8967113,1,7334,408195,,1
trips/8967114,73,S.540,8967114,1,7335,408195,,1
trips/8967115,73,S.540,8967115,1,7336,408195,,1
trips/8967116,73,S.540,8967116,1,7337,408195,,1
trips/8967117,73,S.540,8967117,1,7338,408195,,1
trips/8967118,73,S.540,8967118,1,7339,408195,,1
trips/8967119,73,S.540,8967119,1,7340,408195,,1
trips/8967120,73,S.540,8967120,1,7341,408195,,1
trips/8967121,73,S.540,8967121,1,7334,408195,,1
trips/8967122,73,S.540,8967122,1,7335,408195,,1
trips/8967123,73,S.540,8967123,1,7336,408195,,1
trips/8967124,73,S.540,8967124,1,7337,408195,,1
trips/8967125,73,S.540,8967125,1,7338,408195,,1
trips/8967126,73,S.540,8967126,1,7339,408195,,1
trips/8967127,73,S.540,8967127,1,7340,408195,,1
trips/8967128,73,S.540,8967128,1,7341,408195,,1
trips/8967129,73,S.540,8967129,1,7334,408195,,1
trips/8967130,73,S.540,8967130,1,7335,408195,,1
trips/8967131,73,S.540,8967131,1,7336,408195,,1
trips/8967132,73,S.540,8967132,1,7337,408195,,1
trips/8967133,73,S.540,8967133,1,7338,408195,,1
trips/8967134,73,S.540,8967134,1,7339,408195,,1
trips/8967135,73,S.540,8967135,1,7340,408195,,1
trips/8967136,73,S.540,8967136,1,7341,408195,,1
trips/8967137,73,S.540,8967137,1,7334,408195,,1
trips/8967138,73,S.540,8967138,1,7335,408195,,1
trips/8967139,73,S.540,8967139,1,7336,408195,,1
trips/8967140,73,S.540,8967140,1,7337,408196,,1
trips/8967141,73,S.540,8967141,1,7338,408195,,1
trips/8967142,73,S.540,8967142,1,7339,408195,,1
trips/8967143,73,S.540,8967143,1,7340,408195,,1
trips/8967144,73,S.540,8967144,1,7341,408195,,1
trips/8967145,73,S.540,8967145,1,7335,408195,,1
trips/8967146,73,S.540,8967146,1,7336,408196,,1
trips/8967147,73,S.540,8967147,1,7338,408195,,1
trips/8967148,73,S.540,8967148,1,7339,408195,,1
trips/8967149,73,S.540,8967149,1,7340,408196,,1
trips/8967150,73,S.540,8967150,1,7341,408195,,1
trips/8967151,73,S.540,8967151,1,7335,408195,,1
trips/8967152,73,S.540,8967152,1,7338,408195,,1
trips/8967153,73,S.540,8967153,1,7339,408195,,1
trips/8967154,73,S.540,8967154,1,7341,408195,,1
trips/8967155,73,S.540,8967155,1,7335,408195,,1
trips/8967156,73,S.540,8967156,1,7338,408196,,1
trips/8967157,73,S.540,8967157,1,7341,408196,,1
trips/8943227,74,W.535,8943227,0,7434,407108,,1
trips/8943228,74,W.535,8943228,0,7436,407108,,1
trips/8943229,74,W.535,8943229,0,7434,407108,,1
trips/8943230,74,W.535,8943230,0,7436,407108,,1
trips/8943231,74,W.535,8943231,0,7434,407108,,1
trips/8943232,74,W.535,8943232,0,7436,407108,,1
trips/8943233,74,W.535,8943233,0,7434,407108,,1
trips/8943234,74,W.535,8943234,0,7435,407108,,1
trips/8943235,74,W.535,8943235,0,7434,407108,,1
trips/8943236,74,W.535,8943236,0,7435,407108,,1
trips/8943237,74,W.535,8943237,0,7434,407108,,1
trips/8943238,74,W.535,8943238,0,7435,407108,,1
trips/8943239,74,W.535,8943239,0,7434,407108,,1
trips/8943240,74,W.535,8943240,0,7435,407108,,1
trips/8943241,74,W.535,8943241,0,7434,407108,,1
trips/8943242,74,W.535,8943242,0,7435,407108,,1
trips/8943243,74,W.535,8943243,0,7437,407108,,1
trips/8943244,74,W.535,8943244,0,7435,407108,,1
trips/8943245,74,W.535,8943245,0,7437,407108,,1
trips/8943246,74,W.535,8943246,0,7435,407108,,1
trips/8943247,74,W.535,8943247,0,7437,407108,,1
trips/8943248,74,W.535,8943248,0,7435,407108,,1
trips/8943249,74,W.535,8943249,0,7437,407108,,1
trips/8943250,74,W.535,8943250,1,7434,407109,,1
trips/8943251,74,W.535,8943251,1,7436,407109,,1
trips/8943252,74,W.535,8943252,1,7434,407109,,1
trips/8943253,74,W.535,8943253,1,7436,407109,,1
trips/8943254,74,W.535,8943254,1,7434,407109,,1
trips/8943255,74,W.535,8943255,1,7436,407109,,1
trips/8943256,74,W.535,8943256,1,7434,407109,,1
trips/8943257,74,W.535,8943257,1,7435,407109,,1
trips/8943258,74,W.535,8943258,1,7434,407109,,1
trips/8943259,74,W.535,8943259,1,7435,407109,,1
trips/8943260,74,W.535,8943260,1,7434,407109,,1
trips/8943261,74,W.535,8943261,1,7435,407109,,1
trips/8943262,74,W.535,8943262,1,7434,407109,,1
trips/8943263,74,W.535,8943263,1,7435,407109,,1
trips/8943264,74,W.535,8943264,1,7434,407109,,1
trips/8943265,74,W.535,8943265,1,7435,407109,,1
trips/8943266,74,W.535,8943266,1,7437,407109,,1
trips/8943267,74,W.535,8943267,1,7435,407109,,1
trips/8943268,74,W.535,8943268,1,7437,407109,,1
trips/8943269,74,W.535,8943269,1,7435,407109,,1
trips/8943270,74,W.535,8943270,1,7437,407109,,1
trips/8943271,74,W.535,8943271,1,7435,407109,,1
trips/8943272,74,W.535,8943272,1,7437,407109,,1
trips/8967323,74,W.540,8967323,0,7434,408197,,1
trips/8967324,74,W.540,8967324,0,7436,408197,,1
trips/8967325,74,W.540,8967325,0,7434,408197,,1
trips/8967326,74,W.540,8967326,0,7436,408197,,1
trips/8967327,74,W.540,8967327,0,7434,408197,,1
trips/8967328,74,W.540,8967328,0,7436,408197,,1
trips/8967329,74,W.540,8967329,0,7434,408197,,1
trips/8967330,74,W.540,8967330,0,7435,408197,,1
trips/8967331,74,W.540,8967331,0,7434,408197,,1
trips/8967332,74,W.540,8967332,0,7435,408197,,1
trips/8967333,74,W.540,8967333,0,7434,408197,,1
trips/8967334,74,W.540,8967334,0,7435,408197,,1
trips/8967335,74,W.540,8967335,0,7434,408197,,1
trips/8967336,74,W.540,8967336,0,7435,408197,,1
trips/8967337,74,W.540,8967337,0,7434,408197,,1
trips/8967338,74,W.540,8967338,0,7435,408197,,1
trips/8967339,74,W.540,8967339,0,7437,408197,,1
trips/8967340,74,W.540,8967340,0,7435,408197,,1
trips/8967341,74,W.540,8967341,0,7437,408197,,1
trips/8967342,74,W.540,8967342,0,7435,408197,,1
trips/8967343,74,W.540,8967343,0,7437,408197,,1
trips/8967344,74,W.540,8967344,0,7435,408197,,1
trips/8967345,74,W.540,8967345,0,7437,408197,,1
trips/8967346,74,W.540,8967346,1,7434,408198,,1
trips/8967347,74,W.540,8967347,1,7436,408198,,1
trips/8967348,74,W.540,8967348,1,7434,408198,,1
trips/8967349,74,W.540,8967349,1,7436,408198,,1
trips/8967350,74,W.540,8967350,1,7434,408198,,1
trips/8967351,74,W.540,8967351,1,7436,408198,,1
trips/8967352,74,W.540,8967352,1,7434,408198,,1
trips/8967353,74,W.540,8967353,1,7435,408198,,1
trips/8967354,74,W.540,8967354,1,7434,408198,,1
trips/8967355,74,W.540,8967355,1,7435,408198,,1
trips/8967356,74,W.540,8967356,1,7434,408198,,1
trips/8967357,74,W.540,8967357,1,7435,408198,,1
trips/8967358,74,W.540,8967358,1,7434,408198,,1
trips/8967359,74,W.540,8967359,1,7435,408198,,1
trips/8967360,74,W.540,8967360,1,7434,408198,,1
trips/8967361,74,W.540,8967361,1,7435,408198,,1
trips/8967362,74,W.540,8967362,1,7437,408198,,1
trips/8967363,74,W.540,8967363,1,7435,408198,,1
trips/8967364,74,W.540,8967364,1,7437,408198,,1
trips/8967365,74,W.540,8967365,1,7435,408198,,1
trips/8967366,74,W.540,8967366,1,7437,408198,,1
trips/8967367,74,W.540,8967367,1,7435,408198,,1
trips/8967368,74,W.540,8967368,1,7437,408198,,1
trips/8943336,75,U.535,8943336,0,7501,407116,,1
trips/8943337,75,U.535,8943337,0,7505,407116,,1
trips/8943338,75,U.535,8943338,0,4401,407116,,1
trips/8943339,75,U.535,8943339,0,7509,407116,,1
trips/8943340,75,U.535,8943340,0,7511,407116,,1
trips/8943341,75,U.535,8943341,0,7512,407116,,1
trips/8943342,75,U.535,8943342,0,7513,407116,,1
trips/8943343,75,U.535,8943343,0,7514,407116,,1
trips/8943344,75,U.535,8943344,0,7501,407116,,1
trips/8943345,75,U.535,8943345,0,7502,407116,,1
trips/8943346,75,U.535,8943346,0,7504,407116,,1
trips/8943347,75,U.535,8943347,0,7505,407116,,1
trips/8943348,75,U.535,8943348,0,7506,407116,,1
trips/8943349,75,U.535,8943349,0,7507,407116,,1
trips/8943350,75,U.535,8943350,0,4401,407114,,1
trips/8943351,75,U.535,8943351,0,7509,407116,,1
trips/8943352,75,U.535,8943352,0,7510,407116,,1
trips/8943353,75,U.535,8943353,0,7511,407116,,1
trips/8943354,75,U.535,8943354,0,7512,407116,,1
trips/8943355,75,U.535,8943355,0,7513,407116,,1
trips/8943356,75,U.535,8943356,0,7514,407116,,1
trips/8943357,75,U.535,8943357,0,7515,407116,,1
trips/8943358,75,U.535,8943358,0,7501,407116,,1
trips/8943359,75,U.535,8943359,0,7502,407116,,1
trips/8943360,75,U.535,8943360,0,7503,407116,,1
trips/8943361,75,U.535,8943361,0,7504,407116,,1
trips/8943362,75,U.535,8943362,0,7505,407116,,1
trips/8943363,75,U.535,8943363,0,7506,407116,,1
trips/8943364,75,U.535,8943364,0,7507,407116,,1
trips/8943365,75,U.535,8943365,0,7508,407116,,1
trips/8943366,75,U.535,8943366,0,7509,407116,,1
trips/8943367,75,U.535,8943367,0,7510,407116,,1
trips/8943368,75,U.535,8943368,0,7511,407116,,1
trips/8943369,75,U.535,8943369,0,7512,407116,,1
trips/8943370,75,U.535,8943370,0,7513,407116,,1
trips/8943371,75,U.535,8943371,0,7514,407116,,1
trips/8943372,75,U.535,8943372,0,7515,407116,,1
trips/8943373,75,U.535,8943373,0,7501,407116,,1
trips/8943374,75,U.535,8943374,0,7502,407116,,1
trips/8943375,75,U.535,8943375,0,7503,407116,,1
trips/8943376,75,U.535,8943376,0,7504,407116,,1
trips/8943377,75,U.535,8943377,0,7505,407116,,1
trips/8943378,75,U.535,8943378,0,7506,407116,,1
trips/8943379,75,U.535,8943379,0,7507,407116,,1
trips/8943380,75,U.535,8943380,0,7508,407116,,1
trips/8943381,75,U.535,8943381,0,7509,407116,,1
trips/8943382,75,U.535,8943382,0,7511,407116,,1
trips/8943383,75,U.535,8943383,0,7512,407116,,1
trips/8943384,75,U.535,8943384,0,7514,407116,,1
trips/8943385,75,U.535,8943385,0,7501,407112,,1
trips/8943386,75,U.535,8943386,0,7502,407112,,1
trips/8943387,75,U.535,8943387,0,7504,407112,,1
trips/8943388,75,U.535,8943388,0,7505,407112,,1
trips/8943389,75,U.535,8943389,0,7507,407112,,1
trips/8943390,75,U.535,8943390,0,7508,407112,,1
trips/8943391,75,U.535,8943391,0,7509,407112,,1
trips/8943392,75,U.535,8943392,0,7512,407112,,1
trips/8943393,75,U.535,8943393,0,7501,407112,,1
trips/8943394,75,U.535,8943394,0,7504,407112,,1
trips/8943395,75,U.535,8943395,0,7505,407112,,1
trips/8943396,75,U.535,8943396,0,7508,407112,,1
trips/8943397,75,U.535,8943397,0,7509,407110,,1
trips/8943603,75,U.535,8943603,1,4401,407123,,1
trips/8943604,75,U.535,8943604,1,7511,407123,,1
trips/8943605,75,U.535,8943605,1,7513,407123,,1
trips/8943606,75,U.535,8943606,1,7514,407123,,1
trips/8943607,75,U.535,8943607,1,7501,407123,,1
trips/8943608,75,U.535,8943608,1,7502,407123,,1
trips/8943609,75,U.535,8943609,1,7504,407123,,1
trips/8943610,75,U.535,8943610,1,7505,407123,,1
trips/8943611,75,U.535,8943611,1,7507,407123,,1
trips/8943612,75,U.535,8943612,1,4401,407123,,1
trips/8943613,75,U.535,8943613,1,7509,407123,,1
trips/8943614,75,U.535,8943614,1,7510,407123,,1
trips/8943615,75,U.535,8943615,1,7511,407123,,1
trips/8943616,75,U.535,8943616,1,7512,407123,,1
trips/8943617,75,U.535,8943617,1,7513,407123,,1
trips/8943618,75,U.535,8943618,1,7514,407123,,1
trips/8943619,75,U.535,8943619,1,7515,407123,,1
trips/8943620,75,U.535,8943620,1,7501,407123,,1
trips/8943621,75,U.535,8943621,1,7502,407123,,1
trips/8943622,75,U.535,8943622,1,7503,407123,,1
trips/8943623,75,U.535,8943623,1,7504,407123,,1
trips/8943624,75,U.535,8943624,1,7505,407123,,1
trips/8943625,75,U.535,8943625,1,7506,407123,,1
trips/8943626,75,U.535,8943626,1,7507,407123,,1
trips/8943627,75,U.535,8943627,1,7508,407123,,1
trips/8943628,75,U.535,8943628,1,7509,407123,,1
trips/8943629,75,U.535,8943629,1,7510,407123,,1
trips/8943630,75,U.535,8943630,1,7511,407123,,1
trips/8943631,75,U.535,8943631,1,7512,407123,,1
trips/8943632,75,U.535,8943632,1,7513,407123,,1
trips/8943633,75,U.535,8943633,1,7514,407123,,1
trips/8943634,75,U.535,8943634,1,7515,407123,,1
trips/8943635,75,U.535,8943635,1,7501,407123,,1
trips/8943636,75,U.535,8943636,1,7502,407123,,1
trips/8943637,75,U.535,8943637,1,7503,407123,,1
trips/8943638,75,U.535,8943638,1,7504,407123,,1
trips/8943639,75,U.535,8943639,1,7505,407123,,1
trips/8943640,75,U.535,8943640,1,7506,407123,,1
trips/8943641,75,U.535,8943641,1,7507,407123,,1
trips/8943642,75,U.535,8943642,1,7508,407123,,1
trips/8943643,75,U.535,8943643,1,7509,407123,,1
trips/8943644,75,U.535,8943644,1,7510,407123,,1
trips/8943645,75,U.535,8943645,1,7511,407123,,1
trips/8943646,75,U.535,8943646,1,7512,407123,,1
trips/8943647,75,U.535,8943647,1,7513,407123,,1
trips/8943648,75,U.535,8943648,1,7514,407123,,1
trips/8943649,75,U.535,8943649,1,7515,407123,,1
trips/8943650,75,U.535,8943650,1,7501,407119,,1
trips/8943651,75,U.535,8943651,1,7502,407119,,1
trips/8943652,75,U.535,8943652,1,7504,407119,,1
trips/8943653,75,U.535,8943653,1,7505,407119,,1
trips/8943654,75,U.535,8943654,1,7507,407119,,1
trips/8943655,75,U.535,8943655,1,7508,407119,,1
trips/8943656,75,U.535,8943656,1,7509,407119,,1
trips/8943657,75,U.535,8943657,1,7511,407118,,1
trips/8943658,75,U.535,8943658,1,7512,407119,,1
trips/8943659,75,U.535,8943659,1,7514,407118,,1
trips/8943660,75,U.535,8943660,1,7501,407119,,1
trips/8943661,75,U.535,8943661,1,7504,407119,,1
trips/8943662,75,U.535,8943662,1,7505,407119,,1
trips/8943663,75,U.535,8943663,1,7508,407119,,1
trips/8943664,75,U.535,8943664,1,7509,407119,,1
trips/8943665,75,U.535,8943665,1,7512,407118,,1
trips/8943666,75,U.535,8943666,1,7504,407121,,1
trips/8943398,75,W.535,8943398,0,7509,407112,,1
trips/8943399,75,W.535,8943399,0,7508,407111,,1
trips/8943400,75,W.535,8943400,0,7511,407116,,1
trips/8943401,75,W.535,8943401,0,7523,407113,,1
trips/8943402,75,W.535,8943402,0,7516,407116,,1
trips/8943403,75,W.535,8943403,0,7519,407116,,1
trips/8943404,75,W.535,8943404,0,7520,407116,,1
trips/8943405,75,W.535,8943405,0,7501,407116,,1
trips/8943406,75,W.535,8943406,0,7502,407116,,1
trips/8943407,75,W.535,8943407,0,7503,407116,,1
trips/8943408,75,W.535,8943408,0,7505,407115,,1
trips/8943409,75,W.535,8943409,0,7506,407115,,1
trips/8943410,75,W.535,8943410,0,7507,407115,,1
trips/8943411,75,W.535,8943411,0,7508,407115,,1
trips/8943412,75,W.535,8943412,0,7509,407115,,1
trips/8943413,75,W.535,8943413,0,7510,407115,,1
trips/8943414,75,W.535,8943414,0,7511,407115,,1
trips/8943415,75,W.535,8943415,0,7515,407115,,1
trips/8943416,75,W.535,8943416,0,7516,407115,,1
trips/8943417,75,W.535,8943417,0,7517,407115,,1
trips/8943418,75,W.535,8943418,0,7519,407115,,1
trips/8943419,75,W.535,8943419,0,7520,407115,,1
trips/8943420,75,W.535,8943420,0,7501,407115,,1
trips/8943421,75,W.535,8943421,0,7502,407115,,1
trips/8943422,75,W.535,8943422,0,7503,407116,,1
trips/8943423,75,W.535,8943423,0,7505,407116,,1
trips/8943424,75,W.535,8943424,0,7506,407116,,1
trips/8943425,75,W.535,8943425,0,7507,407116,,1
trips/8943426,75,W.535,8943426,0,7508,407116,,1
trips/8943427,75,W.535,8943427,0,7509,407116,,1
trips/8943428,75,W.535,8943428,0,7510,407116,,1
trips/8943429,75,W.535,8943429,0,7511,407116,,1
trips/8943430,75,W.535,8943430,0,7515,407116,,1
trips/8943431,75,W.535,8943431,0,7516,407116,,1
trips/8943432,75,W.535,8943432,0,7517,407116,,1
trips/8943433,75,W.535,8943433,0,7519,407116,,1
trips/8943434,75,W.535,8943434,0,7520,407116,,1
trips/8943435,75,W.535,8943435,0,7501,407116,,1
trips/8943436,75,W.535,8943436,0,7502,407116,,1
trips/8943437,75,W.535,8943437,0,7503,407116,,1
trips/8943438,75,W.535,8943438,0,7504,407115,,1
trips/8943439,75,W.535,8943439,0,7505,407115,,1
trips/8943440,75,W.535,8943440,0,7506,407115,,1
trips/8943441,75,W.535,8943441,0,7522,407115,,1
trips/8943442,75,W.535,8943442,0,7507,407115,,1
trips/8943443,75,W.535,8943443,0,7508,407115,,1
trips/8943444,75,W.535,8943444,0,7524,407115,,1
trips/8943445,75,W.535,8943445,0,7509,407115,,1
trips/8943446,75,W.535,8943446,0,7510,407115,,1
trips/8943447,75,W.535,8943447,0,7512,407115,,1
trips/8943448,75,W.535,8943448,0,7514,407115,,1
trips/8943449,75,W.535,8943449,0,7515,407115,,1
trips/8943450,75,W.535,8943450,0,7516,407115,,1
trips/8943451,75,W.535,8943451,0,7518,407115,,1
trips/8943452,75,W.535,8943452,0,7519,407115,,1
trips/8943453,75,W.535,8943453,0,7520,407116,,1
trips/8943454,75,W.535,8943454,0,7501,407116,,1
trips/8943455,75,W.535,8943455,0,7502,407116,,1
trips/8943456,75,W.535,8943456,0,7504,407116,,1
trips/8943457,75,W.535,8943457,0,7505,407116,,1
trips/8943458,75,W.535,8943458,0,7522,407116,,1
trips/8943459,75,W.535,8943459,0,7507,407116,,1
trips/8943460,75,W.535,8943460,0,7508,407116,,1
trips/8943461,75,W.535,8943461,0,7524,407116,,1
trips/8943462,75,W.535,8943462,0,7510,407116,,1
trips/8943463,75,W.535,8943463,0,7512,407116,,1
trips/8943464,75,W.535,8943464,0,7514,407116,,1
trips/8943465,75,W.535,8943465,0,7516,407116,,1
trips/8943466,75,W.535,8943466,0,7518,407116,,1
trips/8943467,75,W.535,8943467,0,7520,407116,,1
trips/8943468,75,W.535,8943468,0,7513,407116,,1
trips/8943469,75,W.535,8943469,0,7504,407116,,1
trips/8943470,75,W.535,8943470,0,7505,407116,,1
trips/8943471,75,W.535,8943471,0,7522,407116,,1
trips/8943472,75,W.535,8943472,0,7524,407116,,1
trips/8943473,75,W.535,8943473,0,7510,407116,,1
trips/8943474,75,W.535,8943474,0,7512,407116,,1
trips/8943475,75,W.535,8943475,0,7514,407116,,1
trips/8943476,75,W.535,8943476,0,7520,407117,,1
trips/8943667,75,W.535,8943667,1,7501,407123,,1
trips/8943668,75,W.535,8943668,1,7503,407123,,1
trips/8943669,75,W.535,8943669,1,7521,407123,,1
trips/8943670,75,W.535,8943670,1,7508,407123,,1
trips/8943671,75,W.535,8943671,1,7509,407123,,1
trips/8943672,75,W.535,8943672,1,7510,407123,,1
trips/8943673,75,W.535,8943673,1,7511,407123,,1
trips/8943674,75,W.535,8943674,1,7523,407123,,1
trips/8943675,75,W.535,8943675,1,7515,407123,,1
trips/8943676,75,W.535,8943676,1,7516,407122,,1
trips/8943677,75,W.535,8943677,1,7517,407122,,1
trips/8943678,75,W.535,8943678,1,7519,407122,,1
trips/8943679,75,W.535,8943679,1,7520,407122,,1
trips/8943680,75,W.535,8943680,1,7501,407122,,1
trips/8943681,75,W.535,8943681,1,7502,407122,,1
trips/8943682,75,W.535,8943682,1,7503,407122,,1
trips/8943683,75,W.535,8943683,1,7505,407122,,1
trips/8943684,75,W.535,8943684,1,7506,407122,,1
trips/8943685,75,W.535,8943685,1,7507,407122,,1
trips/8943686,75,W.535,8943686,1,7508,407122,,1
trips/8943687,75,W.535,8943687,1,7509,407122,,1
trips/8943688,75,W.535,8943688,1,7510,407122,,1
trips/8943689,75,W.535,8943689,1,7511,407122,,1
trips/8943690,75,W.535,8943690,1,7515,407122,,1
trips/8943691,75,W.535,8943691,1,7516,407123,,1
trips/8943692,75,W.535,8943692,1,7517,407123,,1
trips/8943693,75,W.535,8943693,1,7519,407123,,1
trips/8943694,75,W.535,8943694,1,7520,407123,,1
trips/8943695,75,W.535,8943695,1,7501,407123,,1
trips/8943696,75,W.535,8943696,1,7502,407123,,1
trips/8943697,75,W.535,8943697,1,7503,407123,,1
trips/8943698,75,W.535,8943698,1,7505,407123,,1
trips/8943699,75,W.535,8943699,1,7506,407123,,1
trips/8943700,75,W.535,8943700,1,7507,407123,,1
trips/8943701,75,W.535,8943701,1,7508,407123,,1
trips/8943702,75,W.535,8943702,1,7509,407123,,1
trips/8943703,75,W.535,8943703,1,7510,407123,,1
trips/8943704,75,W.535,8943704,1,7511,407123,,1
trips/8943705,75,W.535,8943705,1,7512,407120,,1
trips/8943706,75,W.535,8943706,1,7514,407123,,1
trips/8943707,75,W.535,8943707,1,7515,407123,,1
trips/8943708,75,W.535,8943708,1,7516,407122,,1
trips/8943709,75,W.535,8943709,1,7517,407122,,1
trips/8943710,75,W.535,8943710,1,7518,407122,,1
trips/8943711,75,W.535,8943711,1,7519,407122,,1
trips/8943712,75,W.535,8943712,1,7520,407122,,1
trips/8943713,75,W.535,8943713,1,7501,407122,,1
trips/8943714,75,W.535,8943714,1,7502,407122,,1
trips/8943715,75,W.535,8943715,1,7503,407122,,1
trips/8943716,75,W.535,8943716,1,7504,407122,,1
trips/8943717,75,W.535,8943717,1,7505,407122,,1
trips/8943718,75,W.535,8943718,1,7522,407122,,1
trips/8943719,75,W.535,8943719,1,7507,407122,,1
trips/8943720,75,W.535,8943720,1,7508,407122,,1
trips/8943721,75,W.535,8943721,1,7524,407122,,1
trips/8943722,75,W.535,8943722,1,7510,407123,,1
trips/8943723,75,W.535,8943723,1,7512,407123,,1
trips/8943724,75,W.535,8943724,1,7514,407123,,1
trips/8943725,75,W.535,8943725,1,7515,407123,,1
trips/8943726,75,W.535,8943726,1,7516,407123,,1
trips/8943727,75,W.535,8943727,1,7518,407123,,1
trips/8943728,75,W.535,8943728,1,7520,407123,,1
trips/8943729,75,W.535,8943729,1,7513,407123,,1
trips/8943730,75,W.535,8943730,1,7504,407123,,1
trips/8943731,75,W.535,8943731,1,7505,407123,,1
trips/8943732,75,W.535,8943732,1,7522,407123,,1
trips/8943733,75,W.535,8943733,1,7508,407123,,1
trips/8943734,75,W.535,8943734,1,7524,407123,,1
trips/8943735,75,W.535,8943735,1,7510,407123,,1
trips/8943736,75,W.535,8943736,1,7512,407123,,1
trips/8943737,75,W.535,8943737,1,7514,407123,,1
trips/8943738,75,W.535,8943738,1,4401,407123,,1
trips/8943739,75,W.535,8943739,1,7520,407123,,1
trips/8943740,75,W.535,8943740,1,7513,407123,,1
trips/8943741,75,W.535,8943741,1,7505,407123,,1
trips/8943742,75,W.535,8943742,1,7524,407121,,1
